candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],fit_info,frame
4609,36389.32408719792,31708.13834907994,9.431489310967159,8.719705170639083,1,798103.9350372952,1.393144388922313,202,8,9,193.418,1,796127
4610,39428.986886767845,33379.877402715705,7.719321433576712,11.128370515385184,1,798102.1252945896,4.033136992514952,39,4,6,45.821,1,796125
4611,37086.30893708907,34029.32811821326,7.510827130043415,7.115434076906451,1,798111.2709818912,17.621539981871464,71,7,6,58.432,1,796134
4612,37088.594824857195,33884.77225592126,14.608808339104733,14.142387355606365,1,798221.6849121344,54.697203700681975,21,5,4,23.955000000000002,1,796245
4613,35586.588843940975,32563.36380063967,8.516601753372692,7.296334453157732,1,798303.517730744,8.140657764026734,140,8,7,114.07900000000001,1,796327
4614,37935.88280742272,32443.578509738916,7.042094729743551,6.634421739764846,1,798423.9878695653,15.97814288415981,55,5,5,57.741,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,796447
4615,40446.9406395914,31908.896234399617,7.5303145314902356,8.072001471112069,1,798422.9448558335,2.183384551627145,69,6,6,43.85,1,796446
4616,37327.15562696531,29859.791241360377,11.850733351721836,10.088029400325544,1,798522.3158333334,13.291603705179492,52,5,5,44.801,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,796545
4617,40317.12938453938,28841.20837877561,6.653430237229231,7.569507493261512,1,798993.4451112236,1334.2845804332026,96,5,8,125.533,1,797016
4618,36901.92021232681,35603.49291132119,5.984593028495892,6.273708537856838,1,799560.2366176052,3.6739444933492296,114,6,6,110.167,1,797583
4619,35935.347756620155,29411.758525972164,7.077070751045881,6.2826772748011015,1,799579.5594001217,57.449132210253175,28,4,4,55.156,1,797603
4620,40947.384138308895,34573.28904054295,8.5712626305683,7.49437308266452,1,799638.7395851946,45.06372328844152,48,5,4,42.611000000000004,1,797662
4621,39367.03693437051,30976.234967571923,4.106165881662279,4.110894671694126,1,799681.0208414361,2.285859311637178,163,8,9,131.231,1,797704
4622,37297.355900155046,33919.06502113102,4.401898365830925,4.617825722644905,1,799942.831203838,39.4819317289852,255,10,11,114.662,1,797966
4623,37321.61842684678,29839.78474243104,9.822368031870365,9.560399087777336,1,800179.4798410322,84.75046246010469,58,6,5,67.76,1,798202
4625,37220.956787994844,35817.253530101254,9.071479253954951,12.484465614457932,1,800653.8100611281,501.306356980071,71,4,4,80.281,1,798677
4626,37143.59286631918,34109.9942897746,10.01414417962314,9.576289605779795,1,800844.9724907543,71.7990516810874,88,5,6,62.291000000000004,1,798868
4627,35736.875017328035,32479.047920519533,9.462940375364267,8.982123009761391,1,801810.6998933352,91.85892436979617,121,6,6,114.083,1,799834
4628,40029.617340204975,29789.97094010214,7.0838486653110895,6.170191475527281,1,802038.8337923192,42.521448091028134,48,6,8,40.012,1,800062
4629,34331.97480100745,35182.146330558215,7.960447922094309,7.4354983998927,1,802353.5707070681,8.494264877210021,142,8,7,162.866,1,800377
4631,40217.41675853032,33161.546145219545,12.329082512486485,11.463572054898252,1,802600.6922996878,193.41799973822665,41,4,5,29.328,1,800624
4632,37213.98285896666,35809.62601188583,8.231972120690825,13.67898862441663,1,802613.2408017066,483.6249234766458,119,4,10,147.38400000000001,1,800636
4633,40822.38468952729,31590.898471368415,9.030851737111613,8.426513541140249,1,802698.7343514804,3.2597955850262035,106,7,7,170.568,1,800722
4634,40373.62522752154,28772.44046650901,9.4507151204479,9.874815890473181,1,802744.6745712939,112.835118591518,80,5,6,60.253,1,800768
4635,40050.925303704855,29780.236140635076,5.72616721227885,5.192303562711693,1,803135.599844709,61.16209597768965,116,6,7,144.746,1,801159
4636,36151.501790752445,34900.36858598415,5.740427520689999,4.955620958939229,1,803297.213498091,1.6004937572707434,102,6,7,162.838,1,801320
4637,36383.66533871954,31717.222129892903,14.420225155553958,10.94832258443448,1,803530.6126933105,35.11605684946385,49,7,7,38.398,1,801554
4638,34921.63691705885,34904.41104988247,5.7402820850938365,5.982529954040212,1,804355.4531160422,20.18811503575812,99,7,7,87.22800000000001,1,802378
4639,36648.690014504056,34616.81241967215,7.897168190705887,6.342480862514916,1,804528.1822700439,93.73735730153643,62,6,6,30.139,1,802551
4640,37989.93811082159,35769.54358227932,9.44887131731945,12.305320392449028,1,804743.5040765727,12241.705622045374,39,3,4,40.747,1,802767
4641,37750.44761854201,30639.553879752366,7.056891817619075,8.542168152452426,1,804992.6377630688,39.52442101351694,59,5,5,59.465,1,803016
4642,40831.91954474292,31544.44037850639,6.965064858118329,8.253070699081036,1,804991.5419317188,33.572415243227475,101,8,6,94.229,1,803015
4643,36543.723111167186,33698.1122116246,4.77591637349967,5.455610761625543,1,805012.5608422462,9.004052538938037,148,8,7,183.738,1,803036
4644,36043.39342698422,34656.12197083929,5.732220480348159,7.175086408043087,1,805118.3606215732,15.230867641662515,85,7,7,90.262,1,803141
4645,37077.95212403941,34031.55849210045,12.807662968628895,8.879006568675715,1,805346.8167873486,116.81351239365604,34,5,5,46.291000000000004,1,803370
4646,34954.53039452034,34926.187898355995,9.173888358275352,10.39638836942981,1,805474.0328504249,122.2889677400017,44,5,6,56.979,1,803497
4647,36511.56635416891,33763.45056840902,4.38215805678512,5.097776006973663,1,805821.5679255058,3.11789797460055,92,6,8,71.336,1,803845
4648,37503.664260205805,31533.844890632092,5.44729104850825,5.5857936246986135,1,806369.3171304103,25.331914174948334,97,6,6,160.08100000000002,1,804392
4649,37891.66290811618,32496.401120326136,5.522843478005836,5.333343940666104,1,806544.8249761906,39.39652103838578,131,7,7,132.97,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,804568
4650,36203.44081610558,34790.95911627367,7.599152859951776,9.247376977045873,1,806528.7855100087,1.3765874185021298,44,6,5,42.841,1,804552
4651,36252.33961566738,31446.97361058785,11.223339878083799,11.115399343369122,1,806678.632851258,101.82868187339649,47,7,6,67.232,1,804702
4652,35822.364097780825,28405.296806309852,5.034637371894527,5.592790571185024,1,806878.9372650464,31.38885062346572,99,8,7,84.274,1,804902
4654,40927.51375727548,34555.025916559374,10.814727007029719,10.94621826284536,1,807109.9007376208,5.5625453823336235,55,7,4,47.849000000000004,1,805133
4655,39850.787256289485,32315.716375796528,5.240451830081239,5.2945364849508145,1,807124.8987299022,25.8229308392059,136,9,7,162.593,1,805148
4656,36242.893728671916,31425.66511232146,10.688061763485972,11.172637281804786,1,807159.549053154,18.39636355169653,40,4,5,43.381,1,805183
4657,33622.9509771961,32977.11735832946,7.718176263637764,7.60020556228427,1,807397.1069849258,905.3121237301434,113,8,7,106.653,1,805420
4658,40052.47410435398,34673.634692144966,11.131687956082452,10.01056888735343,1,807570.7605658337,36.2629256548499,152,7,10,138.27100000000002,1,805594
4660,40137.49323149693,29924.733033844175,6.454670961207149,5.82798741918306,1,808261.320897058,4.892721944457513,45,6,5,35.788000000000004,1,806284
4661,39752.0783992047,33818.31736088119,8.729054974621286,8.731859480814606,1,808326.1699400049,1012.5277614251128,113,6,6,138.44400000000002,1,806349
4662,37866.11556700955,32585.273736237028,7.5971232299382745,9.38477835743374,1,808498.0322002555,6.234606841274057,48,6,6,63.797000000000004,1,806521
4663,37935.240924673984,29953.11199163611,5.049519486992007,4.811411886049257,1,808660.1568733404,56.387033662619565,106,8,7,90.912,1,806683
4664,39752.34599892869,33728.54410710002,10.327011726200354,9.640633768773057,1,808717.4803932969,7.34277385293674,82,7,6,133.09,1,806740
4665,37315.69632478789,29855.405280878153,8.394119529614986,7.716422762986008,1,809384.1620891792,46.98867442241373,100,8,7,120.72200000000001,1,807407
4666,35888.52411377288,28373.6529893642,5.7898274667793945,6.2903517461670635,1,809597.0723049344,7.93030295427059,155,7,7,183.791,1,807620
4667,40859.4437747664,29749.651406688587,11.825388135174023,11.55357071788027,1,809641.3967553715,184.27899803131965,62,5,5,55.871,1,807664
4668,40962.071662558286,34668.03116271826,6.666716157905,9.161560486211206,1,809865.7488309045,42.24515577228614,81,7,5,74.795,1,807889
4669,35799.31434628897,28407.48650192023,6.252466754253118,6.1343071206646975,1,810198.6217323793,9.607191857582546,86,5,6,94.485,1,808222
4670,39704.35847372019,29039.110187353595,5.887173303101289,6.116152670629919,1,810513.0692336141,90.70120547150727,42,5,6,47.367000000000004,1,808536
4671,36008.38298495751,34736.78132445492,9.33525828937294,10.324379503432155,1,810732.18575679,4.34398636851927,57,5,6,55.779,1,808755
4672,37532.6850889614,35066.45953929276,9.436681482785895,7.826287641251456,1,810757.1455890905,90.2630787640489,37,4,6,74.444,1,808780
4673,40829.38483006318,31574.90604460109,19.910601856547917,25.14326340842841,1,811210.8325634691,1088.838310197714,26,4,5,46.872,1,809234
4674,39210.85215026142,28529.776956265072,6.563846226619781,7.32316899669668,1,811290.1220957938,1.009538751923584,148,6,8,130.928,1,809313
4675,33624.05915626496,32973.848896643634,8.861195217943441,7.804828336698546,1,811323.0353260194,1054.3959653722466,160,8,8,161.33100000000002,1,809346
4676,35346.79371803792,31739.395816258577,10.528842242444183,9.418936287040843,1,811597.5267257458,5.555698907928833,81,5,5,106.778,1,809621
4678,35880.98684500487,35169.39010865683,5.71524208580599,6.528218894003257,1,811713.1989578851,671.4657611352771,49,6,6,78.187,1,809736
4679,37396.66378241283,29836.326806312027,9.904941750398578,13.145273061009796,1,811738.3276675659,3.7280014462231574,123,6,6,106.498,1,809761
4680,35883.37543174369,35095.262147609144,25.445945533825295,33.52984750446052,1,811832.3842607199,29757.613390937397,16,6,4,32.704,1,809855
4681,35404.38256249777,31693.98390961865,22.02498687688237,11.835328113296356,1,812277.7890146874,13.684806538439956,61,5,4,74.641,1,810301
4682,35744.2393368348,28414.65543270426,6.164506943496605,6.304329279749254,1,812371.2687534235,632.6478372716714,55,5,6,45.925000000000004,1,810394
4683,37228.7452524392,29870.307472466782,6.46164063451627,7.484298876566493,1,812504.0531771547,142.1441728223953,68,5,6,82.298,1,810527
4684,39592.31792993523,28950.911642413335,5.805212490475632,5.576474818684374,1,812861.4609558588,36.32435503688181,96,7,7,62.43,1,810884
4685,36360.33228499662,31716.405116563765,17.47760011729642,12.7947483177595,1,812940.6649482523,462.2221900091989,72,6,6,103.914,1,810964
4686,40453.0994250922,33852.697687415406,7.339392450683613,7.159050496090728,1,813415.5072290108,23.769639526930682,74,7,6,56.579,1,811439
4687,36853.35218405411,35571.45044997567,6.936461139828545,7.526576538672404,1,814058.4768929213,3.6451001138224277,137,6,8,66.255,1,812081
4688,36223.75549237825,34778.30512200809,9.283174118888475,10.437835394681805,1,814861.1522793788,136.7183326783755,40,5,5,43.724000000000004,1,812884
4689,40199.659549104676,33179.49624715171,9.431145031864329,8.53119189919601,1,814952.2595123535,3.3846451462260054,126,5,7,166.58,1,812975
4690,40710.153768405165,31597.471047525534,10.181458837994953,10.55757202370819,1,815399.9089287538,7.810999712709431,65,7,6,76.803,1,813423
4691,37840.134875874064,32579.141775709068,6.545764568096102,7.19724140509973,1,815881.3989034296,905.8902694359379,100,7,7,131.53900000000002,1,813904
4692,35716.59205169201,32485.600070113545,7.619515825599454,8.062712317764213,1,815951.246573204,17.266374960594316,120,9,5,96.403,1,813974
4693,37788.26298624023,30525.505729863253,10.025311799212238,11.714027722556072,1,816159.2074429516,28.538416151856946,68,7,7,94.84,1,814182
4695,40041.166554158,29782.741041338417,7.086103913910505,5.872106446780144,1,816629.2994774681,45.99621695099556,118,6,6,171.012,1,814652
4696,36233.69437089943,31437.573787266134,6.023959048861281,7.215733911509318,1,817332.3617251707,1647.1955875764227,102,8,5,124.97800000000001,1,815355
4697,37483.25154249612,31205.439633984966,10.292093847506882,11.96586295215698,1,817344.2041508788,35.248101057308794,43,4,6,60.831,1,815367
4698,40805.946374717714,31614.173016947756,14.78640101701539,11.383475455130647,1,817369.294017942,35.55279691492821,54,5,5,90.534,1,815392
4699,35725.40030437599,35614.256522884534,7.428666923068858,6.849435266377486,1,817497.3430266508,9.304397507191164,58,6,5,37.745,1,815520
4700,39642.334683351204,29005.048693595596,4.723266256897487,6.537732784390685,1,817537.1302179863,8.891424749988452,89,5,8,66.774,1,815560
4701,37517.69810844713,32956.68416366441,7.609028053496857,7.583078822977147,1,817682.5753573534,3.5244273745166184,102,6,8,107.418,1,815706
4702,40204.29445271974,33177.22286617803,12.663201960607665,9.900533877719429,1,817892.7447788265,4.496502083841677,38,6,5,48.694,1,815916
4703,36365.17352508069,31705.42104579659,12.90849017915297,10.628716243091507,1,818291.9251945984,171.32962783880816,57,7,5,80.165,1,816315
4704,37201.57491666731,35803.57608968702,7.229925474205336,4.992779244476767,1,818371.8108118447,32.274341714999295,56,5,7,77.984,1,816395
4705,40818.965859223164,29754.753692671442,12.5246809709401,12.025881062459318,1,819143.2693658025,21.573080252874327,67,6,5,59.844,1,817166
4706,33293.70123609823,33943.767481457435,10.679795127197016,10.076741007078255,1,819380.4914303647,138.78852144130585,65,8,6,136.365,1,817403
4707,37060.52335126051,33964.655041429025,8.000050167745714,7.380430784945895,1,819526.2018151291,27.59142631379664,63,7,6,64.034,1,817549
4709,33098.869509266275,31857.80022726168,20.12535282729921,7.20404896616495,1,819568.819438597,17.089082741098256,57,6,5,34.458,1,817592
4710,33238.20936483165,34069.52218912164,44.83157533511944,15.841418292140677,1,819580.690528183,474.6491482718607,21,4,6,53.352000000000004,1,817604
4711,40792.551571419965,29800.995084474576,10.22738524233282,11.912078695741208,1,819912.403420335,40.695667873771285,115,7,7,91.20400000000001,1,817935
4712,37778.112864321,30575.67767691202,9.133124545285426,9.195695140187986,1,820159.3491281476,15.92792260828971,128,6,6,141.31,1,818182
4713,39889.30200564135,28523.97250459246,4.906905076188496,4.273654287194816,1,820523.625681143,38511.75330747723,420,13,12,260.685,1,818547
4714,40056.67885988069,29794.55183504702,5.9453007433099785,4.998539561696036,1,820442.9668731708,211.4658913890003,125,7,9,107.27,1,818466
4715,39714.69647853934,28555.107256672578,45.98240857319379,31.314057039370944,1,820596.7971760753,207.069388992816,50,10,10,55.651,1,818620
4716,34564.33776257495,30583.051593404198,6.263106927478141,6.507836137437301,1,820612.91151522,22.840691855170828,93,6,7,102.426,1,818636
4717,37229.204448637036,35805.38369948218,9.57795729427277,11.104365304496799,1,820825.7475416656,24400.280172868897,67,3,8,102.095,1,818849
4718,34936.018321443604,34901.36547087207,6.456008695831564,6.0885549831165475,1,820894.5571861209,1.8927730162829433,74,8,6,60.550000000000004,1,818918
4719,39771.35880768944,33803.15563526915,10.50250138923009,9.472587564026743,1,821307.1437557783,7.071229303925216,82,5,4,92.458,1,819330
4720,40541.32833853414,33894.567374882696,7.331876193086085,5.5850493015804945,1,821385.3506233037,19.228149811739428,78,9,8,65.909,1,819408
4721,39836.225384711055,33781.79811450659,19.26940861387828,20.111404492042773,1,821506.9229366257,763.5576571847517,56,5,6,86.955,1,819530
4722,36098.15975484554,34589.761600816346,4.9009295976908795,5.110355685277865,1,822485.5394048172,2.2607089706318115,101,9,7,90.435,1,820509
4723,39592.23457661417,30094.109574379712,4.1084742079003185,3.9955478858967917,1,822616.7153227766,1495.1824361691292,226,9,10,213.866,1,820640
4725,39575.729681294484,30098.97909791176,6.950166229585371,6.656175206335984,1,822844.4570730821,9.41551366446607,90,8,10,49.796,1,820867
4726,34357.204335909235,35191.06043329597,7.399409194264753,7.145890147747647,1,822888.6281152535,1.9365134969220907,167,8,10,198.841,1,820912
4727,39459.71504466417,33655.05726915843,6.375405350272416,5.669313526807268,1,822908.4634480616,46.239220891994364,149,8,9,121.982,1,820931
4728,40823.69083698753,28232.06445803807,5.788374538820781,6.6369430412228345,1,822934.7486712746,29.875674259892435,119,8,5,134.44400000000002,1,820958
4729,38819.1712621977,31358.094907306928,6.190322044300235,6.020244079537086,1,823007.4925519075,12.315623795000961,94,6,9,104.903,1,821030
4730,34884.50821938941,34858.536203469295,9.051263457937717,7.9150346801581195,1,823414.5331859596,28.41420080375978,48,6,6,55.721000000000004,1,821438
4731,40556.66054138986,33905.60899343687,6.472250858200134,5.862649519329396,1,823579.8061259245,2.661953685570182,138,7,7,186.445,1,821603
4732,37519.76779680734,35074.080508789644,11.204208557704753,8.890619333351701,1,823916.9312494706,16.85715600222646,54,5,5,98.404,1,821940
4733,39366.259130902516,30963.831147937653,9.337192099613997,9.69637939739054,1,823933.9814481795,3.5691149859485627,50,4,5,47.856,1,821957
4734,40148.58091184141,29925.781761199665,8.032050730592132,7.515621349514028,1,824019.1839323374,2.1794817982904497,75,7,6,83.263,1,822042
4735,36534.53212841304,33671.01886639736,4.377789394981932,4.101493292797666,1,824256.4610793459,101.08082694510135,58,7,6,50.961,1,822279
4736,35383.65502353979,31676.817977784034,8.79582702869144,7.2324926299378225,1,824437.682609644,38.04768498922765,111,7,9,93.327,1,822461
4737,36061.05737134097,34735.97433060869,8.508500540051816,10.786944871774452,1,824593.1620437638,20.944851890985934,128,6,6,120.932,1,822616
4738,40943.8467854327,34593.77413013814,8.823337586541149,7.3465204195606795,1,824608.4650975661,1.6260062786069582,52,6,5,59.096000000000004,1,822631
4739,40112.54796648123,33291.00739184532,10.607598227479421,12.07138666996068,1,824646.44975015,558.9716829655893,67,5,6,64.938,1,822669
4740,40464.252010117256,33886.04925534077,11.171085944906727,8.610128300312933,1,824808.3781500516,2.8122142043396074,51,7,6,49.312,1,822831
4741,37745.671818231065,33487.39575951795,4.884313388986548,4.558089165865681,1,824914.4505695793,3.340872410957977,136,8,8,154.635,1,822937
4742,35704.928698925476,30924.025988025678,12.296186483761819,9.350326537779983,1,825249.6329213928,106.94936848537374,40,5,5,51.868,1,823273
4743,40477.702592899135,33880.402057481195,12.2362353521881,11.133359276185349,1,825254.8734273276,7.076432644775783,89,7,6,122.052,1,823278
4744,40366.14893193015,28785.01810515568,7.195790840327973,9.227719975738683,1,825501.3938598231,15.184971133418713,51,8,5,56.051,1,823524
4745,37946.2623042839,32442.988732803296,8.166973236563383,8.807975274857924,1,825661.824572564,35.99649730260155,46,5,6,66.183,1,823685
4746,37179.115498671774,35808.04932163353,9.68457250930025,10.805401159371577,1,825839.9793730535,51.76124170559118,39,4,6,45.265,1,823863
4747,34611.762356371655,30525.23876250077,24.66301374404658,31.956582019983998,1,826385.6303435331,6.626572327177267,13,4,3,33.434,1,824409
4748,36064.52375608394,34666.68191249144,8.823584567866188,10.368500150355192,1,826408.0123122687,17.217553717155994,149,7,6,168.305,1,824431
4750,33610.782825867616,32895.81628754464,11.02758558733717,13.575328301415041,1,826770.9955738502,359.0192660102447,46,4,5,87.17,1,824794
4751,40918.289753421755,29735.491916758423,20.789080356157115,12.27390463331842,1,827101.5536516857,84.42475736867806,74,6,4,74.906,1,825125
4752,34797.58714538908,32346.211883039974,5.518950757987558,5.171284227084742,1,827122.8108621165,118.94201624938114,116,8,8,95.153,1,825146
4753,36247.44668625643,31544.246442223903,7.654555298704998,9.22669505240971,1,827143.7396588183,11.175895953922026,118,6,9,139.112,1,825167
4754,34568.52986239308,35010.851286716876,6.195095992513993,6.054135734093796,1,827251.5847138973,10.094775225963748,110,6,5,62.53,1,825275
4755,40953.12392748463,34668.6812630918,9.352019139037285,6.368293974331185,1,827310.0567120413,6.672204634573141,120,6,5,128.684,1,825333
4756,33619.403208850046,32914.1798231445,10.465207761967264,9.63184866817383,1,827477.1844495789,78.5612198343133,53,4,5,42.465,1,825500
4757,37819.500436699425,30514.90233645233,7.290351437961064,8.118884476843249,1,827782.0257705462,3.3934815852232516,111,6,7,124.889,1,825805
4758,33587.34045167219,32916.995680776796,10.79043124866052,11.081453613917564,1,827977.706024921,599.2734644248792,35,7,5,92.169,1,826001
4759,39818.679162352695,28420.23901382446,5.268165983802566,6.477731435898867,1,828115.4995894847,11.669555431725147,51,7,6,19.804000000000002,1,826138
4760,33625.215703543174,33060.96097710834,11.59449107697003,8.526651036943973,1,828466.976830801,0.6025458653243262,48,6,5,49.375,1,826490
4761,40616.32235323934,33963.70325111113,9.492972822483907,8.273036024921552,1,828516.2363538068,2.2900996705068284,60,6,6,81.029,1,826539
4762,35736.77815149235,32508.560020728146,6.732267420263311,5.437971787581024,1,829059.1078645248,5.120066767071664,31,5,5,37.639,1,827082
4763,40527.92026412003,33925.746800053814,6.792113216581074,6.124930381182992,1,829821.8092605221,13.764206387694404,94,8,7,109.63,1,827845
4764,37544.94857718427,32934.183060910735,6.594439219817437,6.4962861877552625,1,830009.333552022,134.2180008166527,105,6,7,133.826,1,828032
4766,40856.284624692154,29772.004846590942,14.59517888200567,12.179107250327554,1,830311.044390376,15.029425032783262,72,7,5,77.918,1,828334
4767,38182.99936743534,33204.478419874606,8.703980968723616,11.17578193947592,1,830638.2602718162,55.738236399565515,39,5,6,53.403,1,828661
4768,37960.04001214254,35772.77654583838,7.5981540472515565,12.69937274668191,1,831616.8651601014,48.801516894982804,44,3,5,36.887,1,829640
4769,37416.06617715893,32877.120244153695,8.23909998143629,11.086645351076827,1,831653.8480542037,18.690268717039483,38,5,3,50.475,1,829677
4770,37715.98702021531,33480.5445420225,14.875639757447281,11.485203193249118,1,831827.8534126269,17.620941174801736,43,5,3,34.282000000000004,1,829851
4771,39697.61437866452,33834.50505918415,5.599922853534479,5.779849867291307,1,832214.0895898368,28.663671843872326,149,9,8,165.40800000000002,1,830237
4772,35944.26912940257,29386.00574525447,5.173967597659073,5.003365705814109,1,832764.4322211541,1310.1981917258263,104,7,8,117.515,1,830787
4773,40908.085504713854,29736.29214168475,10.879004854222716,8.669554225336412,1,832857.4880472327,1749.5813440542915,42,6,4,36.296,1,830880
4774,40105.61044832099,33282.73608023799,11.068191884370703,7.613787237303281,1,832886.6382711072,23.204394005323827,50,4,5,50.314,1,830910
4775,33274.99056625579,33921.911356389435,6.405434727594144,6.555897549672384,1,833024.4732132056,22.078859650761494,108,9,6,123.09400000000001,1,831047
4776,33578.901184140545,29291.389642254184,5.252703224994494,4.820538656268008,1,833349.301638323,14.415158442564671,153,7,10,153.457,1,831372
4777,40803.72281341842,28231.778234714388,20.15120119575159,9.04159345038554,1,833425.9700218374,0.8918410317756463,43,5,3,55.289,1,831449
4778,38281.01243069021,34964.76131328106,9.555804146024755,9.04806351152543,1,833425.9091512236,31.049687233367308,130,7,5,110.038,1,831449
4779,40090.46268120259,29839.935353661764,7.094981347353848,5.74800558738795,1,833432.317039005,184.0912587985939,114,7,8,175.882,1,831455
4780,40316.385563784046,28842.68741401351,9.191813829476477,8.467892275559139,1,833715.0147564634,107.21106106601835,42,4,4,63.807,1,831738
4781,34559.07614079289,30577.07323611368,7.635072745956684,9.089781683604798,1,834293.4837712672,4.0761139183627115,78,5,6,130.412,1,832316
4782,40907.60371642746,34944.31330250482,5.895521929505822,7.251137614828469,1,834499.6899990053,477.34730994396205,144,8,6,143.535,1,832523
4783,34825.20030366789,34800.61280406874,5.8990625374998515,6.767897242872836,1,834953.3555908826,29.575382341399568,94,7,6,156.669,1,832976
4784,38176.68441060726,33172.26583352806,9.87348324581241,13.223678567988228,1,834978.4318260388,5.9468785137690965,53,5,7,66.045,1,833001
4785,40969.29432190715,30060.90978319179,20.535824754519616,6.351737439147435,1,834995.671239244,74.15786617257865,157,9,6,100.396,1,833019
4786,40923.13718858651,29783.859284333743,32.049039824474825,72.876378651911,1,835378.2048312599,8.01046166023294,18,3,3,18.647000000000002,1,833401
4787,40968.35555183337,30075.766414357153,48.971508801697894,11.942040939275119,1,835431.4066807177,13.774170828314146,300,11,7,122.325,1,833454
4788,40596.80754529921,31615.075774588946,7.858830488484091,7.263974220867235,1,835495.6633369428,98.09468432880676,73,6,8,56.909,1,833519
4789,40935.002876101615,30083.783826709543,10.751518805781675,5.705228278749833,1,835572.845860778,11.351243896987352,27,4,6,15.93,1,833596
4790,37150.09585931096,35804.99614607217,12.775607078719807,32.40285180678455,1,835816.5423972413,37.08450870247893,78,3,6,119.755,1,833840
4791,39814.46369009957,28428.99752068841,5.116905710075886,6.36132818130621,1,836036.4631612054,17.06948966709024,153,8,8,188.955,1,834059
4792,40429.68675075625,28717.890642063263,8.427583323592305,7.808531626407506,1,836438.5724363731,0.7872751321041125,106,5,7,120.696,1,834462
4793,39358.184824327516,30990.846870989644,6.024048911356643,6.358104916723004,1,836455.2143176702,8.625686158277482,93,6,7,90.023,1,834478
4794,34867.003388407174,34847.29095146003,5.584207541054686,5.110377492518991,1,836902.677920138,19.924484272621225,109,7,8,105.562,1,834926
4795,36543.95180843742,33691.37993744126,5.433124100741412,6.709995224709148,1,837198.7268930192,14.112910680192542,69,6,5,76.32000000000001,1,835222
4796,35430.48135094186,31607.070911954874,13.441176873054761,13.698199310213482,1,837306.4191675064,85.23513827259092,50,5,4,88.793,1,835329
4797,33623.0172911408,33054.15345666262,13.065543181769696,10.142921341526797,1,837492.6958115081,156.09772815099532,32,4,7,34.971000000000004,1,835516
4798,35276.64080352383,28775.709743654763,5.575454278901736,5.579651309688424,1,837503.5344325426,822.3720698134636,166,7,9,131.579,1,835527
4800,40935.54290470048,34669.88751651027,15.23167237952677,14.231568026738422,1,837677.2447601676,6.61746145482011,40,5,3,40.43,1,835700
4802,35644.05803960769,32530.1074119931,7.643507576637273,7.379411651752081,1,838082.8746184704,23.546868913631705,87,6,7,99.864,1,836106
4803,40203.484503710206,33190.72919774252,6.928064272824651,6.971851412434537,1,838284.241494567,30.2582862516648,71,6,6,63.075,1,836307
4804,38243.83772305639,34911.31151565425,6.732929144388105,6.057139648929557,1,838482.447272593,261.7234964901286,143,8,6,158.18,1,836505
4805,40394.589159983574,32826.89249569089,12.323196244708871,15.574343822808599,1,838957.0812161858,14.549922304242756,159,9,8,159.234,1,836980
4806,33255.37692196022,33929.49187335956,9.28976433553055,9.37236447937331,1,839347.7087283215,20.37343014826371,91,6,6,142.428,1,837371
4807,37006.84654553152,32424.421873106472,8.93127659478969,7.234329730670321,1,840216.7481428573,20.20216405259308,293,11,10,69.024,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,838240
4808,40126.54458736918,29921.3453986059,6.414713091190669,6.360347026714292,1,840217.6256718006,10.86173832707743,80,6,7,98.67,1,838241
4809,40313.489112038464,31206.28988186558,5.136808849106681,5.089293252932095,1,840969.4791027732,822.2627533032284,174,9,9,187.93800000000002,1,838992
4810,37954.94593075377,35773.578923735025,6.815576059702881,8.806927998054112,1,841244.5565677435,30.573222138786257,51,5,6,53.229,1,839268
4811,34868.68157105845,34845.98045135151,7.8290130936006435,7.709167793189261,1,841486.0886537802,33.37021791991761,61,6,7,56.934000000000005,1,839509
4812,40903.35168278621,28236.388624780026,12.52988767837799,11.91994860430621,1,841570.54446089,15.187928515857866,53,5,4,53.867000000000004,1,839594
4813,36542.58254911108,33707.8115762369,4.3586940642773,4.779847314596874,1,841584.2103573758,47.02071316541327,136,7,5,122.931,1,839607
4814,35644.440010295475,32523.129212848184,7.096113745425435,6.649019529837466,1,841630.2456577994,20.076908065635543,148,7,8,124.558,1,839653
4815,38245.57081576416,34901.98481444295,16.976141636080424,16.003245594493713,1,841807.803000255,987.7216321439279,30,5,5,45.781,1,839831
4816,40578.68197861538,31609.888618621317,5.980023770030619,5.478737026054965,1,841955.7478559545,38.600391805539,154,10,7,154.107,1,839979
4817,40562.63172018162,31032.28375374864,3.9551437659839244,5.668280201236534,1,842217.5647364022,16.47299130277189,69,6,4,79.901,1,840241
4818,36557.73530713405,33690.59636756694,6.58283026629456,5.907978917570245,1,842274.3234202396,15.322952588378438,71,6,6,70.606,1,840297
4820,37060.35773325006,33961.15105785707,6.705489447877619,6.2301660181309,1,842375.078719076,2.495879483105624,160,8,7,151.797,1,840398
4821,39965.898493046305,28164.421077308176,5.776184819228937,5.688360557642554,1,842435.7847544745,569.388789985097,141,8,7,144.55700000000002,1,840459
